Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Total Rejection,Polyarthritis,2018-09,England,47,642372,139,0.007
Sheep,Total Rejection,Polyarthritis,2018-07,Wales,12,265665,19,0.005
Sheep,Total Rejection,Polyarthritis,2018-08,Wales,17,318698,19,0.005
Sheep,Total Rejection,Polyarthritis,2018-09,Wales,20,310058,19,0.006
Sheep,Total Rejection,Processing Fault,2018-07,England,3,704944,140,0
Sheep,Total Rejection,Processing Fault,2018-07,Wales,41,265665,19,0.015
Sheep,Total Rejection,Processing Fault,2018-09,Wales,1,310058,19,0
Sheep,Total Rejection,Septicaemia/Fever,2018-07,England,81,704944,140,0.011
Sheep,Total Rejection,Septicaemia/Fever,2018-08,England,70,886565,141,0.008
Sheep,Total Rejection,Septicaemia/Fever,2018-09,England,62,642372,139,0.01
Sheep,Total Rejection,Septicaemia/Fever,2018-07,Wales,7,265665,19,0.003
Sheep,Total Rejection,Septicaemia/Fever,2018-08,Wales,16,318698,19,0.005
Sheep,Total Rejection,Septicaemia/Fever,2018-09,Wales,10,310058,19,0.003
