Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Total Rejection,Other,2020-10,Wales,25,282027,16,0.009
Sheep,Total Rejection,Other,2020-11,Wales,21,260937,16,0.008
Sheep,Total Rejection,Other,2020-12,Wales,35,255979,16,0.014
Sheep,Total Rejection,Polyarthritis,2020-10,England,109,878680,121,0.012
Sheep,Total Rejection,Polyarthritis,2020-11,England,162,870282,124,0.019
Sheep,Total Rejection,Polyarthritis,2020-12,England,140,960238,122,0.015
Sheep,Total Rejection,Polyarthritis,2020-10,Wales,37,282027,16,0.013
Sheep,Total Rejection,Polyarthritis,2020-11,Wales,66,260937,16,0.025
Sheep,Total Rejection,Polyarthritis,2020-12,Wales,88,255979,16,0.034
Sheep,Total Rejection,Processing Fault,2020-10,England,55,878680,121,0.006
Sheep,Total Rejection,Processing Fault,2020-11,England,1,870282,124,0
Sheep,Total Rejection,Processing Fault,2020-12,England,1,960238,122,0
Sheep,Total Rejection,Septicaemia/Fever,2020-10,England,80,878680,121,0.009
Sheep,Total Rejection,Septicaemia/Fever,2020-11,England,93,870282,124,0.011
Sheep,Total Rejection,Septicaemia/Fever,2020-12,England,114,960238,122,0.012
Sheep,Total Rejection,Septicaemia/Fever,2020-10,Wales,12,282027,16,0.004
Sheep,Total Rejection,Septicaemia/Fever,2020-11,Wales,18,260937,16,0.007
Sheep,Total Rejection,Septicaemia/Fever,2020-12,Wales,31,255979,16,0.012
