Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Goats,Offal,Cysticercus tenuicollis,2020-09,England,25,1678,66,1.49
Goats,Offal,Cysticercus tenuicollis,2020-07,Wales,1,37,6,2.703
Goats,Offal,Fluke Immature,2020-07,England,122,3384,63,3.605
Goats,Offal,Fluke Immature,2020-08,England,4,1699,61,0.235
Goats,Offal,Fluke Immature,2020-09,England,1,1678,66,0.06
Goats,Offal,Fluke Immature,2020-07,Wales,1,37,6,2.703
Goats,Offal,Fluke Mature,2020-07,England,128,3384,63,3.783
Goats,Offal,Fluke Mature,2020-09,England,1,1678,66,0.06
Goats,Offal,Fluke Mature,2020-07,Wales,4,37,6,10.811
Goats,Offal,Fluke Mature,2020-08,Wales,1,24,6,4.167
Goats,Offal,Historic Liver Scarring,2020-07,England,8,3384,63,0.236
Goats,Offal,Historic Liver Scarring,2020-08,England,2,1699,61,0.118
Goats,Offal,Historic Liver Scarring,2020-09,England,10,1678,66,0.596
Goats,Offal,Hydatid Cyst,2020-07,England,2,3384,63,0.059
Goats,Offal,Lung Abscesses,2020-07,England,15,3384,63,0.443
Goats,Offal,Lung Abscesses,2020-08,England,8,1699,61,0.471
Goats,Offal,Lung Abscesses,2020-09,England,8,1678,66,0.477
Goats,Offal,Lung Worm ,2020-07,England,138,3384,63,4.078
Goats,Offal,Lung Worm ,2020-08,England,35,1699,61,2.06
Goats,Offal,Lung Worm ,2020-09,England,45,1678,66,2.682
Goats,Offal,Lung Worm ,2020-07,Wales,3,37,6,8.108
Goats,Offal,Lung Worm ,2020-08,Wales,3,24,6,12.5
Goats,Offal,Other,2020-07,England,52,3384,63,1.537
Goats,Offal,Other,2020-08,England,27,1699,61,1.589
Goats,Offal,Other,2020-09,England,15,1678,66,0.894
Goats,Offal,Pneumonia Mycoplasma Like,2020-07,England,280,3384,63,8.274
Goats,Offal,Pneumonia Mycoplasma Like,2020-08,England,95,1699,61,5.592
Goats,Offal,Pneumonia Mycoplasma Like,2020-09,England,80,1678,66,4.768
Goats,Offal,Pneumonia Mycoplasma Like,2020-07,Wales,2,37,6,5.405
Goats,Offal,Pneumonia Pasteurella Like,2020-07,England,28,3384,63,0.827
Goats,Offal,Pneumonia Pasteurella Like,2020-08,England,12,1699,61,0.706
Goats,Offal,Pneumonia Pasteurella Like,2020-09,England,22,1678,66,1.311
Goats,Total Rejection,Emaciation/Generalised Oedema,2020-07,England,3,3384,63,0.089
Goats,Total Rejection,Emaciation/Generalised Oedema,2020-09,England,1,1678,66,0.06
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2020-07,England,4,3384,63,0.118
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2020-08,England,1,1699,61,0.059
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2020-07,England,4,3384,63,0.118
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2020-08,England,2,1699,61,0.118
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2020-09,England,3,1678,66,0.179
Goats,Total Rejection,Other,2020-08,England,24,1699,61,1.413
Goats,Total Rejection,Polyarthritis,2020-07,England,2,3384,63,0.059
Goats,Total Rejection,Polyarthritis,2020-09,England,1,1678,66,0.06
Goats,Total Rejection,Septicaemia/Fever,2020-07,England,4,3384,63,0.118
Goats,Total Rejection,Septicaemia/Fever,2020-08,England,3,1699,61,0.177
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-07,England,7225,1019523,125,0.709
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-08,England,5567,822629,124,0.677
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-09,England,5728,760606,121,0.753
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-07,Wales,1209,277201,16,0.436
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-08,Wales,1121,255476,16,0.439
Sheep,AnteMortem,Abnormal Respiratory Signs,2020-09,Wales,870,243878,15,0.357
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2020-07,England,27,1019523,125,0.003
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2020-08,England,18,822629,124,0.002
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2020-09,England,23,760606,121,0.003
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2020-07,Wales,1,277201,16,0
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2020-09,Wales,10,243878,15,0.004
Sheep,AnteMortem,Dead in Lairage (DIL),2020-07,England,29,1019523,125,0.003
Sheep,AnteMortem,Dead in Lairage (DIL),2020-07,England,89,1019523,125,0.009
Sheep,AnteMortem,Dead in Lairage (DIL),2020-08,England,29,822629,124,0.004
Sheep,AnteMortem,Dead in Lairage (DIL),2020-08,England,107,822629,124,0.013
Sheep,AnteMortem,Dead in Lairage (DIL),2020-09,England,32,760606,121,0.004
